2007.02.12,00:00,1.30150,1.30340,1.29390,1.29600,4524
2007.02.13,00:00,1.29590,1.30420,1.29530,1.30340,5505
2007.02.14,00:00,1.30330,1.31490,1.30220,1.31310,6927
2007.02.15,00:00,1.31320,1.31710,1.31170,1.31350,7537
2007.02.16,00:00,1.31360,1.31430,1.30920,1.31360,5920
2007.02.19,00:00,1.31540,1.31600,1.31210,1.31490,3515
2007.02.20,00:00,1.31500,1.31870,1.31280,1.31350,5344
2007.02.21,00:00,1.31340,1.31640,1.31100,1.31410,6476
2007.02.22,00:00,1.31400,1.31410,1.30790,1.31250,5437
2007.02.23,00:00,1.31240,1.31860,1.31000,1.31670,4647
2007.02.26,00:00,1.31760,1.31960,1.31490,1.31880,4801
2007.02.27,00:00,1.31870,1.32580,1.31590,1.32380,8501
2007.02.28,00:00,1.32370,1.32370,1.31800,1.32230,9763
2007.03.01,00:00,1.32240,1.32380,1.31530,1.31730,8734
2007.03.02,00:00,1.31740,1.31990,1.31410,1.31900,7319
2007.03.05,00:00,1.32070,1.32100,1.30700,1.30800,10582
2007.03.06,00:00,1.30810,1.31300,1.30800,1.31270,7929
2007.03.07,00:00,1.31280,1.31850,1.31090,1.31790,6694
